DATE,CN,AMT
20190202,5,216
20190202,5,5
20190202,11,264
20190202,5,11
20190202,5,449
20190202,5,108
20190202,32,255
20190202,49,216
20190202,11,173
20190202,5,9
20190202,5,162
20190202,11,1244
20190202,5,195
20190202,5,92
20190202,5,368
20190202,22,1816
20190202,11,3811
20190202,11,421
20190202,22,1374
20190202,5,224
20190202,11,503
20190202,16,876
20190202,5,319
20190202,11,49
20190202,38,318
20190202,11,115
20190202,5,76
20190202,49,215
20190202,22,1854
20190202,5,11
20190202,5,54
20190202,390,2079
20190202,373,2981
20190202,108,1063
20190202,22,322
20190202,16,87
20190202,5,27
20190202,16,75
20190202,22,282
20190202,16,1267
20190202,49,214
20190202,43,459
20190202,32,695
20190202,11,216
20190202,11,2191
20190202,5,780
20190202,5,1022
20190202,22,1858
20190202,32,3789
20190202,49,1778
20190202,60,1884
20190202,49,2556
20190202,5,536
20190202,5,325
20190202,11,530
20190202,5,22
20190202,5,216
20190202,11,70
20190202,16,321
20190202,27,155
20190202,5,87
20190202,5,57
20190202,5,87
20190202,16,314
20190202,11,243
20190202,16,665
20190202,11,1796
20190202,5,216
20190202,5,216
20190202,5,3419
20190202,11,3119
20190202,5,991
20190202,5,579
20190202,11,1341
20190202,32,85
20190202,5,95
20190202,5,96
20190202,11,371
20190202,5,108
20190202,5,14
20190202,5,65
20190202,97,522
20190202,151,1034
20190202,38,836
20190202,5,123
20190202,32,101
20190202,38,1159
20190202,5,1136
20190202,5,834
20190202,9,3969
20190202,5,158
20190202,5,124
20190202,5,50
20190202,5,113
20190202,140,677
20190202,108,1433
20190202,14,235
20190202,36,234
20190202,5,5
20190202,68,582
20190202,27,206
20190202,32,312
20190202,5,262
20190202,375,1896
20190202,818,6222
20190202,181,1927
20190202,113,1448
20190202,59,656
20190202,54,1190
20190202,32,958
20190202,41,3200
20190202,23,562
20190202,5,149
20190202,18,262
20190202,5,90
20190202,14,1624
20190202,27,1008
20190202,5,90
20190202,9,57
20190202,41,495
20190202,18,262
20190202,5,18
20190202,5,45
20190202,5,41
20190202,27,389
20190202,68,818
20190202,5,59
20190202,9,27
20190202,5,52
20190202,5,68
20190202,5,113
20190202,5,27
20190202,50,229
20190202,18,99
20190202,14,258
20190202,5,20
20190202,45,1021
20190202,18,452
20190202,9,240
20190202,9,244
20190202,9,104
20190202,23,181
20190202,5,90
20190202,5,27
20190202,5,859
20190202,5,520
20190202,14,1369
20190202,5,45
20190202,50,448
20190202,14,262
20190202,5,1351
20190202,50,233
20190202,18,10735
20190202,9,94
20190202,18,667
20190202,27,273
20190202,14,96
20190202,5,9
20190202,9,41
20190202,194,1198
20190202,208,1200
20190202,45,479
20190202,72,1526
20190202,63,2566
20190202,41,963
20190202,54,1730
20190202,50,1885
20190202,9,172
20190202,14,301
20190202,5,45
20190202,14,52
20190202,14,46
20190202,5,5
20190202,18,1353
20190202,5,5
20190202,5,1478
20190202,86,514
20190202,41,352
20190202,5,23
20190202,50,626
20190202,54,355
20190202,59,1852
20190202,9,152
20190202,307,1417
20190202,398,2278
20190202,145,2312
20190202,99,1458
20190202,90,1667
20190202,140,5264
20190202,271,6759
20190202,140,4710
20190202,14,443
20190202,5,96
20190202,9,228
20190202,5,14
20190202,5,203
20190202,5,27
20190202,9,1112
20190202,14,258
20190202,5,27
20190202,18,45
20190202,32,95
20190202,59,263
20190202,14,231
20190202,9,176
20190202,23,1558
20190202,27,1257
20190202,5,54
20190202,14,285
20190202,5,30
20190202,9,49
20190202,14,913
20190202,5,45
20190202,95,314
20190202,99,334
20190202,23,194
20190202,9,253
20190202,9,18
20190202,9,59
20190202,18,59
20190202,9,71
20190202,9,145
20190202,9,145
20190202,14,27
20190202,14,279
20190202,14,72
20190202,131,479
20190202,131,625
20190202,18,63
20190202,9,27
20190202,5,72
20190202,32,870
20190202,27,2228
20190202,18,237
20190202,9,235
20190202,36,127
20190202,23,165
20190202,9,23
20190202,41,147
20190202,32,194
20190202,185,667
20190202,72,413
20190202,32,295
20190202,18,63
20190202,14,221
20190202,27,303
20190202,9,235
20190202,5,77
20190202,14,502
20190202,5,181
20190202,5,136
20190202,14,384
20190202,18,58
20190202,14,47
20190202,14,25
20190202,5,136
20190202,9,41
20190202,27,1035
20190202,5,633
20190202,90,457
20190202,203,944
20190202,45,2081
20190202,32,226
20190202,32,1426
20190202,27,1286
20190202,27,1659
20190202,5,12
20190202,5,407
20190202,5,12
20190202,5,12
20190202,14,35
20190202,5,24
20190202,9,127
20190202,14,475
20190202,5,23
20190202,14,212
20190202,9,273
20190202,5,181
20190202,5,41
20190202,9,540
20190202,45,741
20190202,18,563
20190202,32,1903
20190202,32,1130
20190202,27,861
20190202,5,32
20190202,9,81
20190202,9,81
20190202,5,63
20190202,5,2983
20190202,5,176
20190202,14,118
20190202,9,32
20190202,9,72
20190202,9,93
20190202,5,1162
20190202,9,664
20190202,9,253
20190202,72,251
20190202,68,429
20190202,5,90
20190202,18,65
20190202,18,50
20190202,14,78
20190202,45,83
20190202,14,52
20190202,764,3373
20190202,515,3455
20190202,231,1832
20190202,27,757
20190202,9,1148
20190202,68,1889
20190202,81,5108
20190202,41,1921
20190202,18,696
20190202,18,264
20190202,18,894
20190202,36,833
20190202,41,1076
20190202,32,1010
20190202,50,1293
20190202,14,1952
20190202,27,1404
20190202,5,132
20190202,63,2202
20190202,95,1934
20190202,41,2409
20190202,36,922
20190202,41,301
20190202,59,1156
20190202,18,2089
20190202,9,1220
20190202,5,250
20190202,5,108
20190202,298,2179
20190202,113,2786
20190202,5,57
20190202,41,929
20190202,14,117
20190202,63,611
20190202,86,575
20190202,36,479
20190202,9,32
20190202,14,3060
20190202,1017,4590
20190202,940,6453
20190202,181,1554
20190202,81,1094
20190202,68,1183
20190202,63,4061
20190202,72,1761
20190202,36,3688
20190202,27,1320
20190202,5,23
20190202,9,27
20190202,5,199
20190202,9,79
20190202,14,41
20190202,5,25
20190202,9,18
20190202,36,252
20190202,72,495
20190202,32,136
20190202,18,744
20190202,18,402
20190202,36,540
20190202,5,678
20190202,14,457
20190202,23,102
20190202,5,18
20190202,18,72
20190202,5,45
20190202,14,158
20190202,5,90
20190202,14,32
20190202,5,72
20190202,140,485
20190202,154,739
20190202,36,119
20190202,18,350
20190202,9,384
20190202,9,348
20190202,9,1713
20190202,5,14
20190202,59,855
20190202,45,387
20190202,27,421
20190202,63,2174
20190202,45,487
20190202,72,4297
20190202,27,506
20190202,18,2213
20190202,5,312
20190202,9,35
20190202,54,4268
20190202,36,362
20190202,36,719
20190202,23,576
20190202,5,163
20190202,36,408
20190202,5,131
20190202,9,267
20190202,118,346
20190202,32,163
20190202,5,145
20190202,23,78
20190202,32,247
20190202,90,1277
20190202,36,136
20190202,5,14
20190202,583,2190
20190202,669,3218
20190202,163,818
20190202,45,273
20190202,32,1589
20190202,45,1345
20190202,23,669
20190202,9,2124
20190202,18,493
20190202,5,27
20190202,5,7
20190202,5,135
20190202,9,61
20190202,5,127
20190202,36,102
20190202,32,99
20190202,32,265
20190202,18,235
20190202,5,633
20190202,18,477
20190202,9,118
20190202,5,172
20190202,14,118
20190202,18,235
20190202,5,90
20190202,5,45
20190202,9,127
20190202,5,77
20190202,9,129
20190202,18,235
20190202,18,404
20190202,5,127
20190202,5,407
20190202,5,106
20190202,14,660
20190202,41,1250
20190202,14,539
20190202,14,240
20190202,5,131
20190202,5,235
20190203,5,11
20190203,11,162
20190203,11,49
20190203,5,27
20190203,11,319
20190203,16,920
20190203,16,541
20190203,11,909
20190203,38,2299
20190203,32,724
20190203,22,551
20190203,11,216
20190203,16,389
20190203,49,2386
20190203,11,594
20190203,11,3224
20190203,38,2085
20190203,206,9228
20190203,32,1325
20190203,27,1281
20190203,27,1660
20190203,32,1583
20190203,16,816
20190203,16,734
20190203,114,1402
20190203,124,2154
20190203,11,276
20190203,5,14
20190203,22,281
20190203,22,215
20190203,5,227
20190203,11,32
20190203,341,2279
20190203,438,4146
20190203,92,1735
20190203,16,379
20190203,32,32
20190203,38,522
20190203,27,203
20190203,11,260
20190203,76,5848
20190203,103,8436
20190203,27,2332
20190203,22,1752
20190203,32,3464
20190203,54,3480
20190203,27,1450
20190203,11,373
20190203,5,1281
20190203,5,58
20190203,87,7081
20190203,114,7254
20190203,76,5058
20190203,38,2813
20190203,65,4710
20190203,27,1705
20190203,27,2430
20190203,16,949
20190203,5,887
20190203,11,417
20190203,65,681
20190203,43,583
20190203,5,81
20190203,11,249
20190203,5,49
20190203,16,200
20190203,38,239
20190203,303,1869
20190203,406,2881
20190203,81,865
20190203,22,148
20190203,22,395
20190203,5,9
20190203,22,209
20190203,22,1026
20190203,5,486
20190203,5,32
20190203,5,274
20190203,5,54
20190203,38,664
20190203,22,603
20190203,11,390
20190203,5,81
20190203,5,55
20190203,5,157
20190203,11,57
20190203,16,184
20190203,38,331
20190203,5,108
20190203,11,73
20190203,16,649
20190203,5,373
20190203,32,1607
20190203,5,97
20190203,5,206
20190203,5,154
20190203,11,162
20190203,5,541
20190203,5,56
20190203,27,393
20190203,22,115
20190203,22,194
20190203,5,433
20190203,5,27
20190203,5,373
20190203,5,5496
20190203,11,43
20190203,5,227
20190203,5,60
20190203,38,332
20190203,22,283
20190203,16,368
20190203,5,292
20190203,5,135
20190203,11,460
20190203,5,41
20190203,5,50
20190203,5,81
20190203,5,9
20190203,9,1153
20190203,5,199
20190203,5,312
20190203,5,466
20190203,9,484
20190203,14,45
20190203,5,15
20190203,5,59
20190203,461,32791
20190203,610,49263
20190203,366,30321
20190203,384,30701
20190203,515,39639
20190203,651,56019
20190203,506,39220
20190203,194,16689
20190203,41,4624
20190203,99,11197
20190203,339,24450
20190203,854,72011
20190203,524,45544
20190203,542,38056
20190203,538,41409
20190203,764,73312
20190203,466,38892
20190203,240,24733
20190203,59,4541
20190203,50,5008
20190203,9,88
20190203,5,156
20190203,5,190
20190203,9,127
20190203,9,136
20190203,5,95
20190203,5,199
20190203,5,32
20190203,14,181
20190203,5,90
20190203,14,603
20190203,5,244
20190203,5,122
20190203,59,440
20190203,86,424
20190203,23,542
20190203,14,294
20190203,9,34
20190203,294,1396
20190203,208,1095
20190203,68,943
20190203,18,240
20190203,9,231
20190203,14,45
20190203,9,123
20190203,9,60
20190203,5,271
20190203,5,732
20190203,9,21
20190203,5,181
20190203,18,58
20190203,95,321
20190203,9,9
20190203,5,226
20190203,18,234
20190203,5,108
20190203,32,3926
20190203,32,4394
20190203,41,1578
20190203,104,4542
20190203,81,3282
20190203,18,783
20190203,18,2578
20190203,9,1267
20190203,27,2006
20190203,68,5275
20190203,32,3048
20190203,45,2811
20190203,36,6095
20190203,54,4750
20190203,32,3313
20190203,9,452
20190203,5,199
20190203,5,181
20190203,14,188
20190203,18,212
20190203,18,466
20190203,9,527
20190203,18,184
20190203,14,72
20190203,5,27
20190203,23,176
20190203,5,29
20190203,5,43
20190203,32,593
20190203,63,1158
20190203,63,669
20190203,54,1035
20190203,50,538
20190203,27,384
20190203,14,592
20190203,14,257
20190203,9,280
20190203,14,316
20190203,5,90
20190203,9,502
20190203,5,68
20190203,5,68
20190203,5,99
20190203,14,240
20190203,9,768
20190203,5,285
20190203,5,99
20190203,14,371
20190203,5,108
20190203,18,280
20190203,5,2260
20190203,9,198
20190203,5,185
20190203,9,38
20190203,5,452
20190203,5,181
20190203,9,206
20190203,108,814
20190203,86,631
20190203,14,556
20190203,41,790
20190203,14,1181
20190203,5,52
20190203,14,113
20190203,14,805
20190203,5,2034
20190203,5,167
20190203,5,15
20190203,27,252
20190203,14,61
20190203,9,524
20190203,5,45
20190203,9,235
20190203,23,111
20190203,14,190
20190203,5,23
20190203,104,393
20190203,303,1731
20190203,59,311
20190203,14,121
20190203,9,176
20190203,23,113
20190203,5,23
20190203,5,9
20190203,5,23
20190203,18,1315
20190203,18,99
20190203,77,388
20190203,172,891
20190203,23,132
20190203,5,27
20190203,9,233
20190203,9,240
20190203,5,2712
20190203,5,859
20190203,5,149
20190203,5,850
20190203,5,696
20190203,5,1808
20190203,5,538
20190203,5,1107
20190203,14,156
20190203,9,18
20190203,9,34
20190203,5,5
20190203,9,113
20190203,5,31
20190203,77,419
20190203,50,234
20190203,9,51
20190203,5,357
20190203,9,45
20190203,9,1898
20190203,5,127
20190203,5,1202
20190203,27,159
20190203,54,268
20190203,9,59
20190203,14,55
20190203,5,30
20190203,5,104
20190203,68,600
20190203,95,526
20190203,41,215
20190203,5,63
20190203,5,8
20190203,9,71
20190203,5,298
20190203,14,183
20190203,23,193
20190203,32,629
20190203,18,349
20190203,9,206
20190203,5,79
20190203,14,823
20190203,90,2562
20190203,108,2273
20190203,45,1106
20190203,5,353
20190203,18,531
20190203,5,99
20190203,9,185
20190203,5,328
20190203,5,122
20190203,5,2807
20190203,5,398
20190203,5,136
20190203,5,1155
20190203,18,786
20190203,5,841
20190203,5,131
20190203,45,233
20190203,5,69
20190203,5,145
20190203,86,372
20190203,99,651
20190203,23,130
20190203,5,7
20190203,23,121
20190203,5,61
20190203,5,122
20190203,5,43
20190203,5,43
20190203,5,243
20190203,5,32
20190203,5,43
20190203,5,43
20190203,5,43
20190203,5,519
20190203,54,1569
20190203,11,249
20190203,27,839
20190203,43,1098
20190203,16,449
20190203,16,2618
20190203,5,87
20190203,5,43
20190203,5,325
20190203,5,2326
20190203,5,974
20190203,5,1558
20190203,5,535
20190203,11,62
20190203,11,80
20190203,5,87
20190203,11,84
20190203,11,141
20190203,43,300
20190203,103,1487
20190203,38,102
20190203,11,93
20190203,5,108
20190203,11,563
20190203,5,108
20190203,5,32
20190203,16,38
20190203,11,375
20190203,54,716
20190203,11,207
20190203,22,2380
20190203,5,63
20190203,11,108
20190203,5,271
20190203,32,295
20190203,119,1086
20190203,70,1114
20190203,16,270
20190203,22,776
20190203,22,106
20190203,32,1098
20190203,5,108
20190203,5,32
20190203,16,315
20190203,11,1380
20190203,5,43
20190203,5,58
20190203,5,692
20190203,5,87
20190203,5,38
20190203,22,443
20190203,5,362
20190203,22,408
20190203,27,342
20190203,54,2280
20190203,16,752
20190203,27,232
20190203,5,117
20190203,27,99
20190203,11,11
20190203,27,49
20190203,16,78
20190203,49,256
20190203,81,486
20190203,16,174
20190203,11,77
20190203,5,16
20190203,5,203
20190203,5,97
20190203,16,112
20190203,11,479
20190203,11,2732
20190203,16,338
20190203,11,206
20190203,22,305
20190203,5,1797
20190203,16,127
20190203,5,108
20190203,5,32
20190203,22,452
20190203,43,346
20190203,22,219
20190203,22,122
20190203,16,1709
20190203,5,298
20190203,5,35
20190203,81,585
20190203,92,718
20190203,54,695
20190203,49,486
20190203,65,1564
20190203,97,1349
20190203,70,2152
20190203,43,651
20190203,32,774
20190203,5,741
20190203,27,4711
20190203,5,579
20190203,5,1609
20190203,5,482
20190203,5,559
20190203,5,287
20190203,11,1367
20190203,5,628
20190203,5,438
20190203,5,1495
20190203,5,38
20190203,27,108
20190203,11,16
20190203,5,54
20190203,5,3721
20190203,5,23
20190203,5,11
20190203,5,54
20190203,5,103
20190203,5,17
20190203,124,569
20190203,135,458
20190203,5,53
20190203,16,71
20190203,11,34
20190203,11,34
20190203,5,30
20190203,11,138
20190203,11,32
20190203,5,32
20190203,22,276
20190203,5,30
20190203,5,30
20190203,11,238
20190203,11,130
20190203,60,806
20190203,32,495
20190203,27,227
20190203,11,124
20190203,16,195
20190203,16,130
20190203,5,108
20190203,5,32
20190203,5,130
20190203,5,81
20190203,11,130
20190203,11,67
20190203,5,12
20190203,5,260
20190203,5,34
20190203,5,25
20190203,27,160
20190203,87,411
20190203,22,312
20190203,11,59
20190203,11,130
20190203,16,799
20190203,11,127
20190203,16,95
20190203,11,359
20190203,5,108
20190203,5,50
20190203,60,232
20190203,76,1346
20190203,49,813
20190203,22,137
20190203,5,216
20190203,5,541
20190203,16,137
20190203,11,107
20190203,5,81
20190203,16,130
20190203,16,290
20190203,5,26
20190203,5,10
20190203,16,222
20190203,27,84
20190203,43,308
20190203,5,108
20190203,16,183
20190203,11,366
20190203,22,590
20190203,16,1082
20190203,16,849
20190203,5,97
20190203,11,233
20190203,5,7304
20190203,5,46
20190203,43,327
20190203,11,131
20190203,5,13
20190203,5,325
20190203,5,1731
20190203,27,438
20190203,5,379
20190203,5,151
20190203,5,151
20190203,5,119
20190203,5,179
20190203,11,22
20190203,11,103
20190203,16,206
20190203,5,39
20190203,11,189
20190203,5,54
20190203,5,42
20190203,5,54
20190203,54,161
20190203,119,767
20190203,11,222
20190203,16,216
20190203,5,195
20190203,5,812
20190203,5,146
20190203,11,920
20190203,11,43
20190203,5,22
20190203,5,54
20190203,5,24
20190203,5,27
20190203,5,108
20190203,5,387
20190203,16,325
20190203,5,576
20190203,5,847
20190203,5,430
20190203,5,467
20190203,5,314
20190203,5,1747
20190203,5,17
20190203,22,177
20190203,16,1715
20190203,5,108
20190203,5,27
20190203,5,70
20190203,22,835
20190203,5,97
20190203,5,195
20190203,54,355
20190203,173,2547
20190203,54,1099
20190203,43,2100
20190203,49,1377
20190203,27,2159
20190203,5,417
20190203,27,2759
20190203,5,536
20190203,11,2800
20190203,16,230
20190203,27,368
20190203,11,1654
20190203,5,536
20190203,5,346
20190203,5,135
20190203,5,16
20190203,5,130
20190203,5,115
20190203,32,214
20190203,5,24
20190203,5,216
20190203,27,148
20190203,5,33
20190203,11,53
20190203,189,826
20190203,254,1679
20190203,114,1422
20190203,11,107
20190203,27,1575
20190203,16,220
20190203,27,156
20190203,32,3413
20190203,5,195
20190203,5,1612
20190203,11,714
20190203,5,265
20190203,5,97
20190203,5,536
20190203,5,43
20190203,11,87
20190203,5,19
20190203,5,43
20190203,5,49
20190203,43,235
20190203,16,64
20190203,11,207
20190203,11,368
20190203,5,32
20190203,11,1834
20190203,5,43
20190203,5,27
20190203,11,22
20190203,32,141
20190203,65,340
20190203,5,17
20190203,5,857
20190203,11,146
20190203,27,1082
20190203,16,1346
20190203,5,376
20190203,5,472
20190203,22,1380
20190203,22,1810
20190203,32,1299
20190203,11,1157
20190203,5,1232
20190203,5,342
20190203,5,975
20190203,65,421
20190203,11,70
20190203,32,180
20190203,11,254
20190203,16,411
20190203,27,720
20190203,5,241
20190203,16,940
20190203,16,237
20190203,5,141
20190203,271,1622
20190203,557,3566
20190203,157,1907
20190203,32,83
20190203,38,406
20190203,22,637
20190203,32,353
20190203,27,1014
20190203,5,108
20190203,11,1606
20190203,32,586
20190203,49,609
20190203,16,593
20190203,22,1096
20190203,11,767
20190203,11,135
20190203,32,942
20190203,54,911
20190203,32,400
20190203,32,1777
20190203,22,969
20190203,11,879
20190203,11,33
20190203,11,80
20190203,43,408
20190203,27,156
20190203,5,43
20190203,27,288
20190203,16,184
20190203,22,660
20190203,16,365
20190203,5,271
20190203,11,243
20190203,5,1060
20190203,5,860
20190203,5,16
20190203,11,203
20190203,5,27
20190203,5,206
20190203,5,22
20190203,11,216
20190203,103,602
20190203,130,1472
20190203,11,359
20190203,27,140
20190203,16,206
20190203,32,182
20190203,27,552
20190203,22,1109
20190203,5,216
20190203,68,433
20190203,68,664
20190203,18,170
20190203,50,452
20190203,9,27
20190203,36,477
20190203,23,269
20190203,9,45
20190203,9,95
20190203,5,86
20190203,325,2406
20190203,764,5456
20190203,140,1595
20190203,81,780
20190203,72,1886
20190203,41,1218
20190203,23,881
20190203,41,2601
20190203,9,362
